genre	artist_id	artist_name	all_genres	popularity	follower_count	track_id	track_name	track_popularity	track_length	track_danceability	track_energy	track_key	track_loudness	track_mode	track_speechiness	track_acousticness	track_instrumentalness	track_liveness	track_valence	track_tempo	track_type	track_duration	track_time_signature
k-pop	4XpUIb8uuNlIWVKmgKZXC0	Zico	k-hop; k-pop; korean pop; korean r&b	63	383067	7cwu0oTrhXX6JG1kcIZo0M	She’s a Baby	52	164980	0.747	0.441	11	-10.032	1	0.454	0.556	0	0.117	0.368	76.933	audio_features	164980	4
k-pop	4o7tWrzQOqarDtTMWD2HV9	LAY	chinese electropop; k-pop	72	208274	7dbDPHivUEXRlrrSmw2L6E	Mapo Tofu	63	162232	0.797	0.701	0	-3.774	1	0.039	0.196	7.88e-6	0.12	0.631	125.011	audio_features	162233	4
k-pop	5WY88tCMFA6J6vqSN3MmDZ	NELL	k-indie; korean pop	60	18228	7DKYA93lgKbhxzqE2ojtCS	everythingoes	73	222493	0.467	0.722	5	-5.819	1	0.0303	0.143	2.91e-6	0.128	0.14	92.014	audio_features	222494	4
k-pop	41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop	84	4054149	7e7VjLxO5xJINHvnRytrqi	PLAYING WITH FIRE	74	197355	0.707	0.758	4	-4.511	0	0.0917	0.0399	0	0.141	0.674	97.037	audio_features	197355	4
k-pop	5HenzRvMtSrgtvU16XAoby	Zion.T	k-indie; k-pop; korean pop; korean r&b	62	249919	7eRJCsnC77QvpK68xihrVD	Complex	50	207492	0.82	0.458	0	-10.207	1	0.37	0.592	4.52e-5	0.467	0.552	95.014	audio_features	207493	4
k-pop	52zMTJCKluDlFwMQWmccY7	LOOΠΔ	k-pop	64	237804	7eUtsnBNOWfWDObBZyU4F4	new	54	184527	0.658	0.622	5	-6.627	1	0.0385	0.0759	0	0.152	0.333	108.041	audio_features	184527	4
k-pop	13rF01aOogvnkuQXOlgTW8	TAEMIN	k-pop; korean pop	63	492825	7EYDRfuloB4kG28ECZkPZB	Drip Drop	51	205240	0.716	0.869	3	-3.926	0	0.278	0.0695	0	0.0602	0.512	111.972	audio_features	205240	4
k-pop	3paGCCtX1Xr4Gx53mSeZuQ	NCT U	k-pop	64	771747	7fIV4YAEVhxrscqCDSgh0Z	Baby Don't Stop - Instrumental	31	183019	0.759	0.681	8	-9.252	1	0.0635	0.00536	0.882	0.101	0.138	96.013	audio_features	183020	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	7GbUWl6qLW1gdngbEV2WDJ	Monster	70	221341	0.618	0.76	6	-4.312	1	0.0596	0.0066	0	0.127	0.541	150	audio_features	221341	4
k-pop	2JhAlkmukNvarUpGhTFXUQ	KARD	k-pop	61	702916	7gQWTvDx7VJRzeRbnlyIm4	Ride on the wind	60	176631	0.727	0.808	11	-3.66	1	0.106	0.163	0	0.187	0.761	115.02	audio_features	176632	4
k-pop	2AfmfGFbe0A0WsTYm0SDTx	(G)I-DLE	k-pop	74	340750	7gr57cYekMWriyJYbT7oZ4	HANN (Alone)	74	205820	0.709	0.718	6	-3.315	0	0.0312	0.059	0	0.167	0.24	104.971	audio_features	205820	4
k-pop	41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop	84	4054149	7HWmJ1wBecOAMNGjC6SmKE	WHISTLE	73	211696	0.822	0.712	11	-4.877	1	0.15	0.00682	0	0.0955	0.647	102.874	audio_features	211696	4
k-pop	3paGCCtX1Xr4Gx53mSeZuQ	NCT U	k-pop	64	771747	7jb6GXWNyeGUKFaUCpmNX1	텐데...Timeless (Sung by JAEHYUN, DOYOUNG, TAEIL)	54	250826	0.555	0.451	1	-4.575	1	0.0314	0.349	0	0.137	0.259	128.014	audio_features	250826	4
k-pop	4XpUIb8uuNlIWVKmgKZXC0	Zico	k-hop; k-pop; korean pop; korean r&b	63	383067	7jLvgYw7NcFi7kQz1RBABd	Artist	40	192827	0.875	0.855	11	-4.561	1	0.242	0.137	0	0.111	0.874	117.998	audio_features	192827	4
k-pop	41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop	84	4054149	7jr3iPu4O4bTCVwLMbdU2i	Kiss and Make Up	91	189173	0.678	0.729	8	-4.188	1	0.137	0.0658	0	0.303	0.643	99.895	audio_features	189173	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	7kcCB7oh6X4bSoFCvrHLvG	24/7	69	243324	0.762	0.594	0	-5.465	1	0.0481	0.1	0	0.123	0.337	98.025	audio_features	243324	4
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	7kKvrBLjXFPFWtEAjT59CV	KNOCK KNOCK	63	195753	0.673	0.968	1	-2.636	0	0.131	0.0242	0	0.0586	0.476	129.972	audio_features	195753	4
k-pop	3eCd0TZrBPm2n9cDG6yWfF	DEAN	k-pop; korean pop; korean r&b	66	449290	7LN1f9jAIu7yxBzsLMN7RB	Come Over	55	266137	0.495	0.629	6	-7.802	0	0.216	0.0821	0	0.632	0.281	167.784	audio_features	266137	4
k-pop	5na1LmEmK2VzNLje9snJYW	The Rose	k-pop; korean pop	59	192898	7LZEIA2Kqx1PHyI1aPwAbr	Insomnia	52	242321	0.374	0.52	3	-4.352	1	0.0308	0.59	0	0.195	0.392	70.779	audio_features	242322	4
k-pop	2FLqlgckDKdmpBrvLAT5BM	Eric Nam	k-pop; korean pop	64	219554	7Mfb2IwRNP8Qi7Ojtpmi37	Perhaps Love	60	239096	0.529	0.555	3	-4.72	1	0.0288	0.332	0	0.129	0.28	83.982	audio_features	239097	4
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	7MHMTBev70bl00AlZfMMgR	WHERE R U FROM	54	224634	0.832	0.9	11	-3.55	0	0.155	0.0497	0	0.269	0.829	122.986	audio_features	224634	4
k-pop	3paGCCtX1Xr4Gx53mSeZuQ	NCT U	k-pop	64	771747	7MtX7pq09iFQ4FlBE5jSL0	WITHOUT YOU (Sung by KUN, JAEHYUN, DOYOUNG, TAEIL) - Chinese Version	32	205533	0.578	0.947	2	-1.629	1	0.0588	0.0394	0	0.126	0.516	128.021	audio_features	205533	4
k-pop	1wKpMkucynaTfG8lyPprYV	PENTAGON	k-pop	66	350023	7nkp1uuSbKkoxMvEs8cSw0	Shine	74	198795	0.74	0.804	3	-2.187	1	0.0546	0.411	0	0.0578	0.791	150.013	audio_features	198796	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	7nKQ5WAcjnG48knyLuo8gO	빨간 맛 Red Flavor	70	191139	0.709	0.917	9	-3.315	1	0.189	0.0409	0	0.0839	0.515	125.042	audio_features	191139	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	7puC9LjNg0ItpjTz28yeaY	Russian Roulette	63	211213	0.706	0.902	7	-2.543	0	0.0352	0.00909	0.00137	0.17	0.964	130.024	audio_features	211213	4
k-pop	0siBQaURCli5wn2lqv8WZg	DPR LIVE	k-hop; k-pop; korean pop; korean r&b	59	113116	7q4TPSn0xl17IyJUOaRBuX	To Myself	52	213446	0.778	0.841	11	-6.112	1	0.203	0.172	0	0.774	0.739	119.984	audio_features	213447	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	7qPQjlV2lTwmpO932t463G	GOODBYE ROAD	68	239104	0.579	0.852	4	-3.358	1	0.0521	0.0607	0	0.41	0.64	79.01	audio_features	239104	4
k-pop	6gzXCdfYfFe5XKhPKkYqxV	SUPER JUNIOR	k-pop; korean pop	69	979619	7ufUUzddmfwitmCAFHsWr3	Ahora Te Puedes Marchar	59	190453	0.753	0.963	1	-2.491	0	0.0626	0.044	1e-6	0.0344	0.968	133.047	audio_features	190453	4
k-pop	2FLqlgckDKdmpBrvLAT5BM	Eric Nam	k-pop; korean pop	64	219554	7uW2sLxLjNgQJHa71LGVGr	Honestly	64	206848	0.75	0.799	0	-2.788	0	0.0697	0.0706	0	0.377	0.462	110.991	audio_features	206848	4
k-pop	4Kxlr1PRlDKEB0ekOCyHgX	BIGBANG	j-pop; k-hop; k-pop	71	2495384	7uzib3dSSwgUwcD3z0k3bR	FXXK IT	67	231810	0.72	0.746	0	-3.143	0	0.107	0.152	0	0.276	0.587	90.026	audio_features	231811	4
k-pop	4TnGh5PKbSjpYqpIdlW5nz	Monsta X	k-pop	70	1233646	7wDQNUVJ3aZb4lAIxgNvNX	어디서 뭐해 (MOHAE)	57	210021	0.684	0.857	11	-3.32	0	0.169	0.182	0	0.178	0.818	142.034	audio_features	210021	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	7wfbHZcNtENuAcbog7c6kQ	Ooh La La La	72	187446	0.65	0.648	8	-6.016	0	0.0833	0.238	0	0.111	0.61	165.15	audio_features	187446	4
k-pop	2hRQKC0gqlZGPrmUKbcchR	SHINee	dance pop; j-pop; k-pop; korean pop	67	1129222	7wNZPLzUKbttcNSyoqELuE	I Want You	53	184798	0.719	0.733	4	-4.147	1	0.0861	0.101	0	0.27	0.514	123.058	audio_features	184798	4
k-pop	2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop	70	496372	7wrHzCQ5C6ieyeXOBkcWx3	Hellevator	63	240000	0.482	0.816	7	-2.33	0	0.152	0.00829	0	0.393	0.296	78.156	audio_features	240000	4
k-pop	0siBQaURCli5wn2lqv8WZg	DPR LIVE	k-hop; k-pop; korean pop; korean r&b	59	113116	7xRlcqnDhyv6hSbFKz8scj	Know Me	55	204218	0.703	0.888	8	-4.736	1	0.254	0.187	0	0.306	0.467	134.162	audio_features	204219	4
k-pop	4XDi67ZENZcbfKnvMnTYsI	Jay Park	k-hop; k-pop; korean pop; korean r&b	68	632898	7y9Xospz6eMMJBtqELet7d	Yacht (K) [feat. Sik-K]	57	246284	0.726	0.772	10	-4.373	0	0.113	0.451	0	0.195	0.778	80.017	audio_features	246285	4
k-pop	0siBQaURCli5wn2lqv8WZg	DPR LIVE	k-hop; k-pop; korean pop; korean r&b	59	113116	7zDu3l7DDlfSlt20YMKkWo	Martini Blue	57	195204	0.767	0.551	11	-6.654	0	0.118	0.395	0	0.13	0.881	139.937	audio_features	195205	4
k-pop	5DuzBeOgFwViFcv00Q5PFb	WINNER	k-pop; korean pop	65	987863	7zgabC90KSPZZwNjfZeTqo	공허해 empty	57	220357	0.568	0.698	0	-6.618	1	0.0445	0.146	0	0.262	0.568	90.119	audio_features	220358	4
